,cold,drought,genotoxic,heat,osmotic,salt,UVB,Wounding
At4g30490,0,0,0,1,1,0,0,0
At4g30530,0,0,0,0,0,0,0,1
At4g30570,0,0,0,1,0,0,0,0
At4g30600,0,0,0,0,0,0,0,1
At4g30650,0,1,0,0,1,1,0,1
At4g30660,0,1,0,1,0,0,0,0
At4g30680,0,0,0,0,1,0,0,0
At4g30740,0,0,1,0,0,0,0,0
At4g30830,0,0,0,0,0,1,0,0
At4g30850,0,0,0,0,1,0,1,1
At4g30935,0,0,0,1,0,0,0,0
At4g30940,0,0,0,1,0,0,0,0
At4g30960,0,0,0,0,1,1,0,0
At4g31500,0,1,0,0,1,0,1,1
At4g31550,1,1,0,0,1,0,1,0
At4g31750,0,0,0,0,1,0,0,0
At4g31780,0,0,0,0,0,0,0,1
At4g31800,0,1,0,0,0,0,0,1
At4g31805,0,0,0,1,0,0,0,0
At4g31830,1,0,0,1,0,0,0,0
At4g31860,0,0,0,0,1,0,1,0
At4g31870,0,0,0,0,0,0,1,0
At4g31950,0,0,0,0,1,0,0,0
At4g31980,0,0,0,0,1,0,1,0
At4g32020,1,1,0,0,0,0,0,0
At4g32050,0,0,0,1,0,0,0,0
At4g32190,0,0,0,0,0,0,0,1
At4g32280,0,0,0,1,0,0,0,0
At4g32290,0,0,0,0,1,0,0,1
At4g32450,0,0,0,1,0,0,0,0
At4g32590,0,0,0,1,0,0,0,0
At4g32630,0,1,0,0,0,0,0,0
At4g32800,1,0,0,0,0,0,0,1
At4g32890,0,0,0,1,0,0,0,0
At4g32920,0,0,0,0,1,1,0,0
At4g32980,0,1,0,0,0,0,0,0
At4g33040,0,0,0,0,1,1,0,0
At4g33050,0,0,0,0,0,0,1,0
At4g33070,0,0,0,0,0,0,1,0
At4g33080,0,0,0,0,0,1,0,0
At4g33280,0,0,0,1,0,0,0,0
At4g33300,0,0,0,0,1,0,1,0
At4g33430,0,0,0,0,0,0,1,0
At4g33540,0,0,0,0,1,0,0,0
At4g33550,0,1,0,0,1,1,0,0
At4g33660,0,0,0,1,0,0,0,0
At4g33663,0,0,0,0,0,0,1,0
At4g33905,0,1,0,0,1,1,0,1
At4g33920,1,1,0,0,0,0,1,1
At4g33940,0,0,0,1,0,0,0,0
At4g33980,1,0,0,0,0,0,0,0
At4g33985,1,1,0,0,0,0,1,1
At4g34000,0,1,0,0,1,1,0,0
At4g34150,1,0,0,0,0,0,1,1
At4g34180,0,0,0,0,1,0,0,0
At4g34200,0,0,0,0,0,0,1,0
At4g34210,0,0,0,0,0,0,1,0
At4g34230,0,0,0,0,1,1,0,1
At4g34360,0,0,0,1,0,0,0,0
At4g34390,0,1,0,0,0,0,1,1
At4g34400,0,1,0,0,0,0,1,0
At4g34410,1,1,0,0,0,0,0,1
At4g34480,0,1,0,1,1,0,0,0
At4g34510,0,0,1,1,0,0,1,0
At4g34560,0,0,0,1,0,0,0,0
At4g34590,0,0,0,0,0,0,0,1
At4g34650,0,0,0,0,0,1,0,0
At4g34680,0,0,0,1,0,0,0,0
At4g34710,0,1,0,0,1,1,1,1
At4g34760,0,0,0,1,0,0,0,0
At4g34850,0,0,0,0,0,0,1,0
At4g34860,0,0,0,0,1,1,0,0
At4g34990,0,0,0,1,0,1,0,1
At4g35110,0,1,0,0,1,0,1,1
At4g35150,0,0,0,1,1,0,0,0
At4g35180,0,0,0,0,0,0,1,0
At4g35190,0,0,0,0,0,1,1,0
At4g35290,1,0,0,1,0,0,0,0
At4g35300,0,0,0,0,0,1,0,0
At4g35310,0,0,0,0,0,0,1,0
At4g35480,1,1,0,0,1,0,1,1
At4g35550,0,1,0,0,0,0,0,0
At4g35560,0,0,0,0,1,1,0,0
At4g35600,0,0,0,0,0,0,1,1
At4g35630,0,0,0,0,1,0,1,1
At4g35690,0,0,0,0,0,1,0,0
At4g35740,0,0,1,0,0,0,0,0
At4g35790,0,0,0,0,1,1,0,0
At4g35860,0,0,0,1,0,0,0,0
At4g35940,0,0,0,0,0,0,1,0
At4g35985,1,0,0,0,0,0,0,1
At4g36010,1,1,0,1,1,1,1,1
At4g36030,0,0,0,0,0,0,1,1
At4g36110,1,0,0,0,0,0,0,1
At4g36150,0,0,0,0,0,0,1,0
At4g36160,0,1,0,1,1,0,0,0
At4g36410,0,0,0,0,0,0,0,1
At4g36490,0,0,0,1,0,0,0,0
At4g36500,1,0,0,0,1,0,1,1
At4g36550,1,0,0,0,1,0,0,0
At4g36580,0,0,0,1,0,0,1,0
At4g36600,0,0,0,0,1,1,0,0
At4g36680,0,0,0,0,0,0,1,0
At4g36700,0,0,0,0,0,1,1,0
At4g36710,1,0,0,0,0,0,0,1
At4g36730,0,0,0,1,0,0,0,0
At4g36740,0,0,0,0,0,1,0,0
At4g36780,0,0,0,1,0,0,0,0
At4g36830,0,1,0,0,0,1,0,0
At4g36900,0,1,0,0,1,1,0,1
At4g36990,0,0,0,1,1,0,1,1
At4g37090,0,0,0,1,0,0,0,0
At4g37120,0,0,0,0,0,0,1,0
At4g37150,0,1,0,0,1,0,1,0
At4g37190,0,1,0,0,0,0,0,0
At4g37220,0,0,0,0,1,1,0,0
At4g37240,0,0,0,0,0,0,1,0
At4g37290,0,0,0,0,1,0,1,0
At4g37370,0,0,0,0,0,0,1,0
At4g37410,0,1,0,0,0,0,0,0
At4g37470,0,0,0,0,0,1,1,0
At4g37490,0,0,1,0,0,0,0,0
At4g37640,0,0,0,0,1,0,1,1
At4g37650,0,0,0,1,0,0,0,0
At4g37730,0,1,0,1,0,0,1,1
At4g37760,0,0,0,0,0,0,1,0
At4g37770,1,0,0,0,0,0,0,1
At4g37790,0,0,0,0,0,0,0,1
At4g37900,0,0,0,0,1,0,1,0
At4g37910,0,0,0,0,0,0,1,0
At4g37970,0,1,0,0,1,1,0,0
At4g37990,0,0,0,0,0,0,0,1
At4g38020,0,0,0,1,0,0,0,0
At4g38380,0,0,0,1,0,0,0,0
At4g38400,0,0,0,1,0,0,0,1
At4g38540,0,0,0,0,0,0,1,0
At4g38550,0,0,0,0,1,0,1,1
At4g38560,0,0,0,0,1,0,1,0
At4g38570,0,0,0,1,0,0,0,0
At4g38580,0,0,0,1,0,0,0,1
At4g38810,0,1,0,0,0,0,0,0
At4g38840,0,0,0,1,0,0,0,0
At4g38850,0,0,0,1,0,0,0,0
At4g38940,0,0,0,0,0,0,1,0
At4g38950,0,0,0,1,0,0,0,0
At4g39010,0,0,0,0,0,0,1,0
At4g39030,0,1,0,0,1,0,1,1
At4g39110,0,0,0,1,0,0,0,0
At4g39140,0,0,0,0,1,0,0,0
At4g39180,0,0,0,0,0,1,0,0
At4g39210,0,1,0,0,1,1,0,0
At4g39230,0,0,0,0,1,0,1,0
At4g39235,0,0,0,1,0,0,0,0
At4g39270,0,0,0,0,1,0,1,0
At4g39320,1,0,0,0,0,0,0,1
At4g39330,0,0,0,0,0,1,0,0
At4g39520,0,0,0,1,0,0,0,0
At4g39570,0,0,0,0,0,0,0,1
At4g39640,0,0,0,0,0,0,1,1
At4g39670,0,1,0,0,1,0,1,1
At4g39730,0,0,0,0,1,1,0,0
At4g39740,0,0,0,0,0,0,1,0
At4g39800,0,0,0,0,0,1,0,0
At4g39830,0,0,0,0,1,0,1,0
At4g39840,0,1,0,0,0,0,0,1
At4g39890,0,0,0,0,1,0,1,1
At4g39940,0,1,0,0,0,0,1,1
At4g39950,0,1,0,0,1,0,1,1
At4g39980,0,0,0,0,1,0,1,0
At4g40010,0,0,0,0,1,1,0,0
At4g40020,0,0,0,0,0,0,1,0
At4g40070,0,0,0,0,1,0,0,0
At4g40080,0,0,0,0,0,0,1,0
At5g01040,0,0,0,0,0,0,0,1
At5g01110,0,0,0,0,0,0,0,1
At5g01180,0,0,0,1,0,0,0,0
At5g01200,0,0,0,1,1,0,0,0
At5g01280,1,0,0,0,0,0,0,0
At5g01300,0,0,0,0,1,1,0,0
At5g01350,0,0,0,1,0,0,0,0
At5g01380,0,0,0,0,0,0,0,1
At5g01450,0,0,0,1,0,0,1,0
At5g01500,0,1,0,0,0,0,0,0
At5g01520,0,1,0,0,1,1,1,0
At5g01540,0,0,0,0,1,0,1,0
At5g01550,0,0,0,0,0,0,1,0
At5g01600,0,1,0,1,0,0,0,0
At5g01700,0,0,0,1,0,0,0,0
At5g01710,0,0,0,0,0,0,0,1
At5g01730,0,0,0,0,0,0,0,1
At5g01740,0,0,0,1,0,0,0,0
At5g01790,1,0,0,0,0,0,0,0
At5g01820,0,1,0,0,1,1,0,0
At5g01830,0,0,1,0,0,0,1,1
At5g01850,0,1,0,0,0,0,0,1
At5g01880,0,0,0,0,0,1,0,0
At5g01950,0,0,0,0,0,0,1,0
At5g01990,0,0,0,1,0,1,0,0
At5g02020,0,1,0,0,1,1,0,0
At5g02050,0,0,0,0,0,0,1,0
At5g02150,0,0,0,1,0,0,0,0
At5g02170,0,0,0,1,0,0,0,0
At5g02230,0,0,0,0,1,1,0,0
At5g02270,0,0,0,0,0,0,1,0
At5g02290,0,0,0,0,0,0,1,0
At5g02420,0,0,0,0,0,1,0,0
At5g02430,0,0,0,1,0,0,1,0
At5g02490,0,0,0,1,0,0,1,0
At5g02540,0,0,0,1,0,0,0,0
At5g02560,0,0,0,0,0,1,0,0
At5g02630,0,0,0,0,0,0,1,0
At5g02650,0,0,0,1,0,0,0,0
At5g02760,0,0,0,1,0,0,0,0
At5g02780,0,0,0,0,0,0,1,0
At5g02810,0,0,0,1,0,0,0,0
At5g02820,0,0,0,0,0,0,1,0
At5g02840,0,0,0,1,0,0,0,0
At5g02860,0,1,0,0,0,0,0,0
At5g02890,1,0,0,0,0,0,0,0
At5g02940,0,1,0,0,0,0,0,1
At5g03020,0,0,0,0,0,0,1,0
At5g03030,0,0,0,0,0,0,1,0
At5g03190,0,1,0,0,1,1,0,0
At5g03200,0,0,0,0,1,1,0,0
At5g03210,0,0,0,0,1,1,0,0
At5g03230,0,0,0,0,1,1,0,0
At5g03270,0,0,0,0,0,0,0,1
At5g03340,0,0,0,1,0,0,0,0
At5g03350,0,0,0,0,0,0,1,0
At5g03390,0,0,0,0,0,0,1,0
At5g03440,0,0,0,1,0,0,0,0
At5g03450,0,0,0,1,0,0,0,0
At5g03490,0,0,0,0,0,0,1,0
At5g03560,0,0,0,1,0,0,0,0
At5g03610,0,0,0,0,0,0,1,0
At5g03630,0,0,0,0,1,0,0,1
At5g03720,0,0,0,1,0,0,1,0
At5g03740,0,0,0,1,0,0,0,0
At5g03780,0,0,1,0,0,0,0,0
At5g04000,0,0,0,0,0,1,1,0
At5g04020,0,0,0,0,0,0,0,1
At5g04170,0,0,0,0,0,0,1,0
At5g04250,0,0,0,1,1,1,0,1
At5g04330,0,1,0,0,0,0,1,1
At5g04340,1,0,0,0,1,0,1,1
At5g04370,0,0,0,0,1,1,0,0
At5g04410,0,0,0,1,0,0,0,0
At5g04610,0,0,0,1,0,0,0,0
At5g04660,0,0,0,1,0,1,0,0
At5g04720,0,0,0,0,1,0,1,0
At5g04750,0,0,0,1,0,0,0,0
At5g04760,0,0,0,0,1,0,0,0
At5g04840,0,0,0,1,0,0,0,0
At5g04870,0,0,0,0,0,0,0,1
At5g04930,0,0,0,0,0,0,1,0
At5g04940,0,0,0,1,0,0,0,0
At5g04980,0,0,0,0,0,0,1,0
At5g05140,0,0,0,0,0,0,0,1
At5g05190,1,0,0,0,0,0,1,1
At5g05220,0,0,0,0,1,1,0,0
At5g05250,0,0,0,0,0,1,0,0
At5g05300,0,0,0,0,1,0,1,1
At5g05350,0,0,0,0,0,0,1,0
At5g05410,1,1,0,1,1,1,1,1
At5g05480,0,0,0,1,0,0,0,0
At5g05600,0,1,0,0,0,0,0,1
At5g05710,0,0,0,1,0,0,0,0
At5g05730,0,1,0,0,1,0,1,1
At5g05800,0,0,0,1,0,0,0,0
At5g05850,0,0,0,0,0,0,1,1
At5g05870,0,0,0,0,0,1,0,0
At5g06110,0,0,0,0,0,0,1,0
At5g06160,0,0,0,1,0,0,0,0
At5g06190,0,0,0,0,0,0,1,0
At5g06250,0,0,0,1,0,0,0,0
At5g06280,0,0,0,1,0,0,0,0
At5g06320,1,1,0,0,0,0,1,1
At5g06410,0,0,0,0,0,0,1,0
At5g06510,0,0,0,0,0,1,0,0
At5g06550,0,0,0,1,0,0,1,0
At5g06570,0,0,0,0,1,0,0,1
At5g06690,0,0,1,0,0,0,0,0
At5g06710,0,0,0,0,0,0,0,1
At5g06750,0,0,0,1,0,0,0,0
At5g06760,0,1,0,0,1,1,0,0
At5g06780,0,0,0,1,0,0,0,0
At5g06810,0,0,0,0,0,0,1,0
At5g06860,0,0,0,0,1,0,0,0
At5g06870,0,1,0,0,0,0,0,1
At5g07000,0,0,0,1,0,0,0,0
At5g07010,0,1,0,0,1,0,0,1
At5g07070,0,1,0,0,0,0,0,1
At5g07100,0,0,0,0,0,0,1,0
At5g07180,0,1,0,0,0,0,0,0
At5g07230,0,0,0,0,0,0,1,0
At5g07330,0,0,0,1,0,0,0,0
At5g07460,0,1,0,0,0,0,0,1
At5g07620,1,0,0,0,0,0,0,0
At5g07700,0,1,0,0,0,0,0,1
At5g07760,0,0,0,0,1,0,0,0
At5g07920,1,1,0,0,1,1,0,1
At5g08030,0,0,0,0,0,0,1,0
At5g08130,0,1,0,0,0,0,0,0
At5g08140,0,0,0,0,0,0,1,0
At5g08200,0,0,0,0,0,0,0,1
At5g08230,0,1,1,0,0,0,0,0
At5g08240,0,0,0,0,1,0,1,0
At5g08300,0,0,0,0,0,0,1,0
At5g08340,0,0,0,1,0,0,0,0
At5g08380,0,0,0,1,0,0,0,0
At5g08500,0,0,0,0,0,0,0,1
At5g08640,0,0,0,0,0,0,1,0
At5g09220,0,0,1,0,0,0,0,0
At5g09330,0,0,0,0,0,0,1,0
At5g09420,0,0,0,0,0,0,1,0
At5g09440,0,0,0,1,0,0,0,0
At5g09570,0,0,0,1,0,0,1,0
At5g09590,0,0,0,1,0,0,1,0
At5g09620,0,0,0,0,1,1,0,0
At5g09800,0,1,0,0,0,0,1,1
At5g09840,0,0,0,1,0,0,1,0
At5g09980,0,1,0,0,0,0,0,1
At5g10100,0,0,0,0,0,0,0,1
At5g10190,0,0,0,0,1,0,1,0
At5g10300,0,1,0,0,0,0,0,1
At5g10380,0,0,0,0,1,0,1,1
At5g10430,0,0,0,1,0,0,0,0
At5g10520,0,0,0,0,0,0,1,0
At5g10530,0,0,0,1,0,0,0,0
At5g10550,0,0,0,1,0,0,0,0
At5g10695,1,1,0,1,1,0,1,1
At5g10730,0,0,0,0,1,1,0,0
At5g10750,1,0,0,0,0,0,0,1
At5g10760,1,0,0,0,1,0,0,0
At5g10830,0,0,0,0,0,0,1,1
At5g10870,0,0,0,1,0,0,0,0
At5g10930,0,1,0,1,1,1,1,0
At5g11000,0,0,0,0,0,0,1,0
At5g11070,1,0,0,0,0,0,0,1
At5g11090,1,0,0,1,0,0,0,0
At5g11100,0,0,0,1,0,0,0,0
At5g11110,0,0,0,0,1,1,0,0
At5g11250,0,0,0,0,0,0,1,0
At5g11260,0,0,0,0,0,0,1,0
At5g11300,0,0,0,0,0,0,0,1
At5g11320,0,0,0,1,0,0,0,0
At5g11340,0,0,0,1,0,0,0,0
At5g11350,0,0,0,1,0,0,0,0
At5g11410,0,0,0,0,0,0,0,1
At5g11460,0,1,1,0,0,0,0,0
At5g11590,0,0,0,0,0,1,0,1
At5g11650,0,1,0,0,0,0,1,1
At5g11670,0,0,0,0,1,0,1,1
At5g11680,0,0,0,1,0,0,0,0
At5g11690,0,0,0,1,0,0,0,0
At5g11730,0,0,0,1,0,0,0,0
At5g11790,0,0,0,0,0,0,0,1
At5g11860,0,0,0,0,1,0,0,0
At5g11970,0,0,0,0,0,0,1,1
At5g12010,0,0,0,0,0,0,1,1
At5g12020,0,0,0,1,0,0,0,0
At5g12030,0,0,0,1,0,0,0,0
At5g12040,0,0,0,1,0,0,0,0
At5g12050,1,0,0,0,0,0,0,0
At5g12110,0,0,0,1,0,0,0,0
At5g12230,0,0,0,1,0,0,0,0
At5g12340,0,1,0,0,0,0,1,1
At5g12480,0,0,0,0,0,0,1,0
At5g12840,0,0,0,0,1,1,0,0
At5g12890,0,0,0,0,0,0,1,0
At5g12900,0,0,0,1,0,0,0,0
At5g12930,0,1,0,0,1,0,1,0
At5g12940,0,1,0,0,1,0,1,1
At5g13080,0,0,0,0,0,0,1,0
At5g13100,1,1,0,1,0,0,1,0
At5g13170,0,0,0,0,1,1,0,0
At5g13190,0,0,0,0,1,0,1,1
At5g13200,0,1,0,0,1,1,1,1
At5g13220,0,1,0,0,0,0,0,1
At5g13240,0,0,0,1,0,0,0,0
At5g13320,0,0,0,0,0,0,1,0
At5g13390,0,0,0,0,0,0,0,1
At5g13490,0,0,0,0,0,0,1,0
At5g13530,0,1,0,0,0,0,0,0
At5g13700,1,0,0,0,0,0,0,1
At5g13740,0,0,0,0,0,1,0,0
At5g13750,0,0,0,0,1,0,0,0
At5g13800,0,1,0,0,0,0,0,0
At5g13820,0,0,0,0,1,0,0,0
At5g13880,0,1,0,1,1,1,0,0
At5g14105,0,0,0,0,0,0,1,0
At5g14410,0,0,0,1,0,0,0,0
At5g14500,0,0,0,0,0,1,0,0
At5g14510,0,0,0,1,0,0,0,0
At5g14520,0,0,0,1,0,0,0,0
At5g14570,0,0,0,0,0,0,0,1
At5g14580,0,0,0,0,0,0,1,0
At5g14700,0,1,0,0,1,1,1,1
At5g14730,0,0,0,0,0,0,1,0
At5g14770,0,0,0,1,0,0,0,0
At5g14930,0,0,0,0,0,0,1,1
At5g15090,0,0,0,0,0,0,1,0
At5g15160,0,0,0,0,0,1,0,0
At5g15190,1,1,0,0,1,1,1,1
At5g15240,1,0,0,0,0,0,0,1
At5g15250,0,0,0,1,0,0,0,0
At5g15410,0,0,0,0,0,0,0,1
At5g15450,0,0,0,1,0,0,0,0
At5g15510,0,0,0,1,0,0,1,0
At5g15550,0,0,0,0,0,0,1,0
At5g15600,0,0,0,0,0,0,1,0
At5g15700,0,0,0,1,0,0,1,0
At5g15720,0,0,0,0,0,0,1,0
At5g15730,0,0,0,0,0,0,1,0
At5g15750,0,0,0,0,0,0,1,0
At5g15800,0,0,0,0,0,0,1,0
At5g15860,0,0,0,1,0,0,0,0
At5g15870,0,1,0,0,1,0,1,0
At5g15940,0,0,0,1,0,0,1,0
At5g15950,1,1,0,0,1,1,1,0
At5g15960,0,1,0,0,1,1,1,1
At5g16010,0,0,0,0,0,0,0,1
At5g16080,0,0,0,0,0,0,1,1
At5g16110,0,0,0,1,0,0,0,0
At5g16190,0,1,0,0,0,0,0,1
At5g16200,1,1,0,1,0,0,1,1
At5g16260,0,0,0,1,0,0,0,0
At5g16340,0,0,1,0,0,0,0,0
At5g16380,0,1,0,1,0,0,0,0
At5g16480,0,0,0,0,0,0,1,0
At5g16560,0,0,1,0,0,0,0,0
At5g16600,0,0,0,1,1,1,0,0
At5g16830,0,0,0,0,0,0,0,1
At5g16910,0,0,0,0,0,0,0,1
At5g16920,0,0,0,0,0,0,0,1
At5g16930,0,0,0,0,0,0,1,0
At5g17000,0,0,0,0,0,0,0,1
At5g17050,0,0,0,0,0,0,1,0
At5g17060,0,0,0,0,0,0,1,0
At5g17210,0,0,0,0,0,0,1,1
At5g17220,0,1,0,0,0,0,0,0
At5g17240,0,0,0,1,0,0,0,0
At5g17270,0,0,0,1,0,0,0,0
At5g17350,1,1,0,0,0,0,1,1
At5g17490,0,1,0,0,1,1,0,1
At5g17520,0,0,0,0,0,1,0,0
At5g17760,0,0,0,0,1,0,1,0
At5g17780,0,0,0,0,0,0,1,0
At5g17850,1,1,0,1,1,0,0,1
At5g17860,0,0,0,0,1,0,0,1
At5g17980,0,1,0,0,0,0,0,0
At5g17990,0,1,0,0,0,0,1,0
At5g18040,0,0,0,1,0,0,0,0
At5g18060,1,0,0,1,0,0,0,0
At5g18100,0,0,0,1,0,0,0,0
At5g18110,0,0,0,1,0,0,0,0
At5g18130,0,0,0,0,1,1,0,0
At5g18150,0,0,0,0,0,0,1,1
At5g18270,0,0,0,0,0,0,1,0
At5g18340,0,0,0,1,0,0,0,0
At5g18400,0,0,0,0,0,0,1,1
At5g18470,0,0,0,0,1,0,1,0
At5g18490,0,0,0,0,0,0,1,0
At5g18600,0,0,0,0,0,0,1,0
At5g18750,0,0,0,0,0,0,1,0
At5g18780,0,0,0,0,1,0,0,0
At5g18820,0,0,0,1,0,0,0,0
At5g18850,0,0,0,1,0,0,0,0
At5g18860,0,1,0,0,0,0,0,0
At5g19110,0,1,0,0,0,0,0,1
At5g19180,0,0,0,1,0,0,0,0
At5g19240,1,0,0,0,0,0,1,1
At5g19250,0,0,0,0,0,0,1,0
At5g19260,1,0,0,0,0,0,0,0
At5g19440,0,0,0,0,0,0,1,0
At5g19470,0,0,0,0,0,1,0,0
At5g19480,0,0,0,1,0,0,0,0
At5g19550,0,0,0,0,0,0,1,0
At5g19580,0,0,0,0,1,1,0,0
At5g19875,0,1,0,1,1,1,0,0
At5g19970,0,0,0,0,0,0,1,0
At5g20010,0,0,0,1,0,0,0,0
At5g20150,1,0,0,0,0,1,0,0
At5g20230,1,0,0,0,0,0,0,0
At5g20450,0,0,0,1,0,0,0,0
At5g20480,0,0,0,0,0,0,1,1
At5g20600,0,0,0,1,0,0,0,0
At5g20740,0,0,0,0,0,0,1,0
At5g20830,0,1,0,0,1,0,0,0
At5g20850,0,0,1,0,0,0,0,0
At5g20885,1,0,0,0,0,0,0,0
At5g20900,0,1,0,0,1,0,0,1
At5g20910,0,0,0,0,0,0,1,0
At5g22060,0,0,0,1,0,0,1,0
At5g22250,1,1,0,0,1,0,1,1
At5g22290,0,0,0,0,1,1,0,0
At5g22300,0,0,0,0,0,0,1,0
At5g22380,0,1,0,0,1,0,0,0
At5g22390,0,0,0,1,0,0,0,0
At5g22430,0,0,0,0,0,0,1,0
At5g22460,0,0,0,0,1,1,0,0
At5g22480,0,0,0,1,0,0,0,0
At5g22500,0,0,0,0,0,0,0,1
At5g22530,0,0,0,0,0,0,1,0
At5g22540,0,0,0,0,0,0,1,0
At5g22630,1,1,0,0,1,1,1,1
At5g22680,0,0,0,0,0,0,1,0
At5g22690,0,0,0,0,0,0,1,1
At5g22710,0,0,0,1,0,0,0,0
At5g22740,0,0,0,0,0,1,0,0
At5g22840,0,0,0,1,0,0,0,0
At5g23080,0,0,0,1,0,0,0,0
At5g23090,0,0,0,1,0,0,0,0
At5g23460,0,0,0,0,0,0,0,1
At5g23480,0,0,0,1,0,0,0,0
At5g23510,0,0,0,0,1,0,1,0
At5g23520,0,0,0,0,0,0,1,0
At5g23590,0,0,0,1,0,0,0,0
At5g23660,0,1,0,0,0,0,0,0
At5g23730,0,0,0,0,0,0,1,0
At5g23810,0,1,0,0,0,0,0,0
At5g23820,0,1,0,0,0,0,0,0
At5g23850,0,0,0,0,1,0,1,1
At5g23910,0,0,1,0,0,0,0,0
At5g24080,0,0,0,0,1,1,0,0
At5g24110,0,0,0,0,1,0,1,0
At5g24120,0,0,0,0,0,0,1,0
At5g24140,0,0,0,0,0,0,0,1
At5g24280,0,0,1,0,0,0,1,1
At5g24290,0,1,0,0,0,0,1,1
At5g24390,0,0,0,0,0,1,0,0
At5g24420,1,1,0,0,0,0,0,1
At5g24470,1,1,0,0,0,0,0,0
At5g24510,0,0,0,0,0,0,1,0
At5g24530,0,0,0,0,1,0,0,0
At5g24570,0,0,0,0,0,0,0,1
At5g24590,1,1,0,1,0,0,1,1
At5g24760,0,0,0,0,0,0,1,0
At5g24780,0,1,0,0,0,0,0,1
At5g24850,0,0,0,0,0,0,1,0
At5g25110,0,0,0,0,0,0,0,1
At5g25130,0,0,0,1,0,0,0,0
At5g25170,0,0,0,0,0,0,1,0
At5g25210,1,0,0,0,1,0,0,0
At5g25220,0,0,0,0,1,0,0,0
At5g25260,0,0,0,0,1,0,1,0
At5g25280,0,0,0,1,0,0,0,0
At5g25390,0,0,0,0,0,1,0,0
At5g25440,0,0,0,0,0,0,1,1
At5g25450,0,0,0,1,0,0,0,1
At5g25520,0,0,0,1,0,0,0,0
At5g25610,0,0,0,0,1,1,0,0
At5g25810,0,0,0,0,0,0,0,1
At5g25830,0,0,1,0,0,0,0,0
At5g25840,0,0,0,1,0,0,0,0
At5g25910,0,0,0,0,0,0,1,0
At5g25920,0,0,0,0,0,0,1,0
At5g25930,0,0,0,0,1,0,1,1
At5g26030,1,1,0,0,1,0,1,1
At5g26220,0,0,0,0,0,1,0,0
At5g26260,0,1,0,0,0,0,0,0
At5g26270,0,0,0,0,0,1,0,0
At5g26340,0,0,0,0,1,0,1,0
At5g26595,0,0,0,0,0,0,1,0
At5g26731,0,0,0,0,0,0,1,0
At5g26760,0,0,0,1,0,0,0,0
At5g26770,0,0,0,0,0,0,0,1
At5g26920,1,0,0,0,1,0,1,1
At5g27400,0,0,0,1,0,0,0,0
At5g27420,0,1,0,0,1,0,1,1
At5g27440,0,0,0,1,0,0,0,0
At5g27460,0,0,0,1,0,0,0,0
At5g27520,0,1,0,0,1,0,1,1
At5g27610,0,0,0,0,0,0,1,0
At5g27660,0,0,0,1,0,0,0,0
At5g27760,0,0,0,0,0,0,1,0
At5g27830,0,0,0,0,0,0,1,0
At5g27860,0,0,0,0,0,0,1,0
At5g27930,0,0,0,0,1,1,0,0
At5g28030,0,1,0,0,0,0,0,0
At5g28150,0,0,0,0,0,0,0,1
At5g28300,0,0,0,0,0,0,0,1
At5g28430,1,0,0,1,0,0,0,0
At5g28540,0,0,0,1,0,0,0,0
At5g28610,0,0,0,0,0,0,1,1
At5g28630,1,0,0,0,1,0,1,1
At5g32400,0,0,0,1,0,0,0,0
At5g33290,0,0,0,0,1,0,1,0
At5g34770,0,0,0,1,0,0,0,0
At5g35320,0,0,0,1,0,0,0,0
At5g35460,0,0,0,1,1,1,0,0
At5g35520,0,0,0,1,0,0,0,0
At5g35735,1,1,0,0,1,0,1,1
At5g36220,0,1,0,0,0,0,0,1
At5g37260,1,0,0,0,0,0,0,0
At5g37300,0,0,0,0,1,1,0,0
At5g37440,0,0,0,1,0,0,1,0
At5g37480,0,0,0,0,0,0,1,0
At5g37490,0,0,0,0,0,0,1,0
At5g37540,0,1,0,0,1,0,1,0
At5g37550,1,0,0,0,1,1,1,0
At5g37600,1,0,0,0,1,0,1,0
At5g37660,0,0,0,0,0,0,1,0
At5g37670,0,0,0,1,0,0,0,0
At5g37680,0,0,0,1,0,0,0,0
At5g37710,0,0,0,1,0,0,0,0
At5g37770,0,0,0,0,0,0,0,1
At5g37790,0,0,0,0,0,1,0,0
At5g37990,0,1,0,0,0,0,0,0
At5g38070,0,0,0,1,0,0,0,0
At5g38120,0,1,0,0,0,0,0,1
At5g38130,0,1,0,0,0,0,0,1
At5g38210,0,0,0,0,1,0,1,0
At5g38240,0,0,0,0,1,0,1,0
At5g38310,0,0,0,0,0,0,1,0
At5g38700,1,0,0,0,0,0,0,1
At5g38710,0,1,0,0,0,0,1,1
At5g38890,0,0,0,0,0,0,1,0
At5g38895,0,0,0,1,0,0,0,0
At5g38900,0,0,0,0,0,0,1,0
At5g39020,0,0,0,0,1,0,1,1
At5g39030,0,0,0,0,1,0,1,0
At5g39050,0,0,0,0,0,0,1,0
At5g39520,0,0,0,0,1,0,0,0
At5g39670,0,0,0,0,1,0,1,1
At5g39780,1,0,0,0,0,0,0,0
At5g39785,1,0,0,0,0,0,0,1
At5g39790,0,1,0,1,0,0,0,0
At5g39840,0,0,0,0,0,0,1,0
At5g39860,1,1,0,1,0,1,0,0
At5g39960,0,0,0,1,0,0,0,0
At5g40130,1,0,0,0,0,0,0,0
At5g40390,0,1,0,0,1,1,0,1
At5g40460,0,0,0,0,0,0,0,1
